,idmb_id,Remarks,SentimentScore Military,OverallSentiment Military,SentimentScore Army,OverallSentiment Army,SentimentScore AirForce,OverallSentiment AirForce,SentimentScore Navy,OverallSentiment Navy,SentimentScore War,OverallSentiment War,SentimentScore Marine,OverallSentiment Marine
611,tt0427392,"approved flying army uh black hawk helicopter from ft belvoir to enact a rescue military rescue scene for end of picture. scene filmed on a roof top in downtown baltimore. a troubled picture, fired director, redone ending. there was additional filming with a static black hawk in la for revised ending.","[0.37447998, 0.22155574, 0.4039643]",2,"[0.7473501, 0.1216816, 0.13096832]",0,"[0.29733592, 0.6631338, 0.039530344]",1,"[0.4705771, 0.4592939, 0.070129074]",0,"[0.77417904, 0.19817688, 0.027644128]",0,"[0.28856197, 0.6896583, 0.021779753]",1
612,tt0038160,"one of the world war ii navy classics, albeit released after the war. true story of pt boats in the philippines after pearl harbor and rescue of general macarthur from corrigidor john ford received full cooperation, men and boats, for filming in florida keys. robert montgomery played lieutenant john b buckley, squadron commander. john wayne played his xo. only the names were changed.","[0.643924, 0.336444, 0.019632054]",0,"[0.6037417, 0.38684505, 0.009413275]",0,"[0.6835697, 0.29115528, 0.025275005]",0,"[0.065842174, 0.050412595, 0.88374525]",2,"[0.9564857, 0.023093112, 0.02042116]",0,"[0.8031692, 0.17988905, 0.016941793]",0
613,tt0120863,"early on, producer misunderstood army's comments and thought he had received approval. despite many political contacts, army refused to assist due to lack of any kind of balance in the script. no equipment to provide in any case","[0.13159609, 0.8034247, 0.06497923]",1,"[0.042446867, 0.91419566, 0.04335747]",1,"[0.10012949, 0.8636179, 0.036252614]",1,"[0.09685822, 0.863989, 0.03915282]",1,"[0.32709658, 0.64282763, 0.030075815]",1,"[0.07967798, 0.9009236, 0.019398395]",1
614,tt0058648,good version of james jones' book about combat on guadalcanal. made in spain because studio had money tied up in spanish bank which it could not transfer,"[0.39763203, 0.5909612, 0.011406753]",1,"[0.3219096, 0.66816884, 0.009921536]",1,"[0.33985573, 0.64535445, 0.014789818]",1,"[0.22118984, 0.7691887, 0.009621499]",1,"[0.86664027, 0.112670526, 0.02068928]",0,"[0.3143096, 0.6767926, 0.008897853]",1
615,tt0037366,"story of doolittle's raid on japan from view of ted lawson, one of the pilots. army air corps provided full cooperation in form of b bombers, location shooting at eglin air force base where actual training took place, and loan of three planes for shooting on mgm soundstage. reasonably accurate except for not identifying chinese rescuers as being communists","[0.010918511, 0.003346691, 0.9857348]",2,"[0.006910619, 0.0019985586, 0.9910908]",2,"[0.0102370195, 0.0026884219, 0.9870746]",2,"[0.13193262, 0.053039383, 0.815028]",2,"[0.31096295, 0.030514095, 0.65852296]",2,"[0.0060365074, 0.0016572287, 0.9923063]",2
616,tt0199082,approved filming rescue reenactment at pt. mugu,"[0.59224474, 0.050215986, 0.35753933]",0,"[0.6375678, 0.15993305, 0.20249909]",0,"[0.56319606, 0.09957363, 0.33723035]",0,"[0.46343634, 0.11724098, 0.4193227]",0,"[0.86431116, 0.064602636, 0.07108626]",0,"[0.6577435, 0.060166616, 0.28208992]",0
617,tt0114663,"company requested use of fort macarthur usaf in la area to dress as andrews afb hospital as background for scene in which son of mia air force officer is being treated. military depiction accurate and positive, though film has little to do with military.","[0.0090909945, 0.0049246936, 0.98598427]",2,"[0.029251514, 0.018780092, 0.9519684]",2,"[0.26508942, 0.18529278, 0.54961777]",2,"[0.022440864, 0.020186774, 0.9573723]",2,"[0.5457217, 0.092241995, 0.36203626]",0,"[0.08091314, 0.06510353, 0.85398334]",2
618,tt0397113,"approved assistance, consisting primarily of filming exterior and interior scenes aboard uss john c. stennis cvn 74 in port, as well as various sites at naval air station, north island, ca, from approximately january 3 - 31, 2004.","[0.8964151, 0.09192678, 0.011658104]",0,"[0.7333217, 0.2557656, 0.010912679]",0,"[0.8134281, 0.13208596, 0.05448597]",0,"[0.9174829, 0.05811018, 0.024406912]",0,"[0.9607041, 0.03332114, 0.0059747635]",0,"[0.88308424, 0.10458811, 0.012327673]",0
619,tt0117913,approved use of mississippi national guard for a few days to enact riot prevention efforts in small southern town fictional drama,"[0.5585914, 0.073626734, 0.36778188]",0,"[0.49747604, 0.37514478, 0.12737921]",0,"[0.46229026, 0.15855874, 0.37915096]",0,"[0.5265425, 0.15855953, 0.31489807]",0,"[0.65579313, 0.25762492, 0.08658195]",0,"[0.4633928, 0.08818719, 0.44841996]",0
620,tt0092095,approved us of army installations and equipment on the grounds of no interference to the us gov. no violations of dod safety standards. to the best interest of the department.,"[0.09710184, 0.019076409, 0.8838218]",2,"[0.09257063, 0.017942596, 0.8894868]",2,"[0.04760286, 0.015214707, 0.9371825]",2,"[0.06278041, 0.014624249, 0.9225954]",2,"[0.12988503, 0.055286016, 0.814829]",2,"[0.10271266, 0.042295236, 0.8549921]",2
621,tt0096279,air force approved use of stock footage after the dod's consideration.,"[0.352237, 0.025786841, 0.6219762]",2,"[0.5636013, 0.042680904, 0.3937178]",0,"[0.026993847, 0.0026133438, 0.9703928]",2,"[0.12586322, 0.009891461, 0.86424536]",2,"[0.9270328, 0.025663493, 0.047303714]",0,"[0.50962657, 0.03161131, 0.45876217]",0
622,tt0035447,"marine preparedness film, shot at recruit depot in san diego. pearl harbor occurred before film was released, so tag added showing marines boarding ships for action in the pacific.","[0.9485061, 0.04685008, 0.0046437397]",0,"[0.8818092, 0.11153867, 0.0066521894]",0,"[0.8066764, 0.18360117, 0.009722453]",0,"[0.8999201, 0.09366833, 0.0064115664]",0,"[0.972973, 0.02416092, 0.0028661385]",0,"[0.9548303, 0.0380668, 0.0071028927]",0
623,tt0120347,production company made a few technical changes and we approved assisting james bond in making a halo jump from one of our raf bases in england.,"[0.6823161, 0.22871798, 0.08896585]",0,"[0.49809593, 0.4607952, 0.041108828]",0,"[0.62188846, 0.20177516, 0.17633644]",0,"[0.5344934, 0.33245796, 0.13304871]",0,"[0.8524213, 0.116895065, 0.030683624]",0,"[0.59832746, 0.3508856, 0.050786994]",0
624,tt0096286,"the navy and the dod disapproved film, finding it to be historically inaccurate in portraying specific characters and events.","[0.06409082, 0.9191926, 0.016716592]",1,"[0.04029625, 0.94891554, 0.010788192]",1,"[0.092566215, 0.8701945, 0.03723931]",1,"[0.0031493765, 0.9613575, 0.035493188]",1,"[0.4889816, 0.49022245, 0.020795923]",1,"[0.027596528, 0.9365639, 0.03583961]",1
625,tt0092099,"dod and the navy approved assistance on the film since it clearly portrayed the navy in a very positive light. first contact was meeting between producers and navy public affairs first week in june, 1933. first script delivered to dod 15nov1983. film completed rehabilitation of the military's image, which had been savaged by the vietnam war.","[0.79201865, 0.11590557, 0.09207574]",0,"[0.72447985, 0.21110572, 0.06441439]",0,"[0.6735146, 0.2837474, 0.04273797]",0,"[0.6492413, 0.03486212, 0.31589657]",0,"[0.8752378, 0.017507792, 0.10725441]",0,"[0.7560549, 0.19373088, 0.050214272]",0
626,tt0066473,"navy gave full cooperation td recreation of pearl harbor, even though it showed worst navy defeat of all time. according to director, navy helped because it showed value of aircraft carriers, and warned nation to remain alert to future sneak attacks. only real problem resulted from congressional concern over use of carrier, as reported on 00 minutes, which claimed studio was getting free transport of planes to hawaii. not true.","[0.04849884, 0.90486187, 0.046639215]",1,"[0.05024387, 0.9177156, 0.032040555]",1,"[0.13358143, 0.350985, 0.5154336]",2,"[0.004006204, 0.0054259123, 0.99056786]",2,"[0.13312438, 0.8338736, 0.033002026]",1,"[0.039377563, 0.93712336, 0.023499083]",1
627,tt0046450,"submarine story which begins at end of world war ii and focuses on korean war in which submarines actually had no role. only action on land, but navy provided a submarine approved assistance","[0.34764013, 0.5981574, 0.0542025]",1,"[0.46344578, 0.49560013, 0.040954154]",1,"[0.55952, 0.33517596, 0.10530399]",0,"[0.4956638, 0.14185694, 0.36247927]",0,"[0.55752337, 0.42470086, 0.017775763]",0,"[0.41742608, 0.53050005, 0.052073896]",1
628,tt0052303,dull world war ii submarine story which received the usual submarine from the navy. based loosely on true story in which a sub captain sinks a japanese freighter while trying to hit an aircraft carrier on which his family was sailing to pow camp,"[0.05639983, 0.9342226, 0.009377591]",1,"[0.6261256, 0.3549323, 0.018942174]",0,"[0.1906627, 0.78027207, 0.029065242]",1,"[0.17663279, 0.768698, 0.05466928]",1,"[0.020240365, 0.94115114, 0.03860852]",1,"[0.16255398, 0.8195311, 0.017914932]",1
629,tt0072308,"navy provided a couple of helicopters for several days of shooting. service considered film showed its aircraft doing what they would do in a disaster as portrayed in film. however, one helicopter is shown crashing on building, not a very good image.","[0.55701286, 0.4017494, 0.041237734]",0,"[0.38617954, 0.5864891, 0.02733144]",1,"[0.4891449, 0.39001155, 0.12084354]",0,"[0.5842511, 0.3438115, 0.07193736]",0,"[0.78309304, 0.19743149, 0.01947552]",0,"[0.41801104, 0.55567515, 0.026313787]",1
630,tt0103112,"army and army national guard gave assistance to the production after working out details of fbi or military command and control and issues pertaining td use of us military forces in the u.s. production company also increased the military threat posed by the terrorists, to justify fbi requesting us military augmentation. positive, reasonably accurate depiction.","[0.033602115, 0.013917171, 0.95248073]",2,"[0.006038005, 0.0019806288, 0.9919814]",2,"[0.03840205, 0.024713473, 0.9368845]",2,"[0.012751945, 0.006038311, 0.98120975]",2,"[0.14676903, 0.11694791, 0.73628306]",2,"[0.057200734, 0.050883308, 0.891916]",2
631,tt0418279,"approved filming with army and air force aircraft flying and static, vehicles, and personnel at edwards, holloman, and kirtland air force base, white sands missile range, and various civilian locations. military extras served as background at these installations and also on sets in the los angeles area, principally a pentagon command center set. also filmed an army black hawk helicopter approaching and landing at the pentagon helipad aerial and ground photography.","[0.89102507, 0.078378186, 0.03059677]",0,"[0.9380013, 0.047722206, 0.014276482]",0,"[0.8408972, 0.13376096, 0.02534188]",0,"[0.77545977, 0.20885788, 0.015682317]",0,"[0.84320074, 0.1444106, 0.012388598]",0,"[0.75421256, 0.23358062, 0.012206881]",0
632,tt1399103,"approved filming for several days in june 2010, with static army and marine cops rotary wing aircraft and vehicles in and around a boeing corporation hangar at long beach, ca. subsequently approved filming with army and army national guard extras and vehicle operators in a duty status in and around the chicago, il, vicinity.","[0.9133942, 0.039540123, 0.047065698]",0,"[0.8986209, 0.0214007, 0.07997843]",0,"[0.8107245, 0.091951266, 0.09732419]",0,"[0.8080563, 0.14429842, 0.047645323]",0,"[0.89871436, 0.08691972, 0.014365899]",0,"[0.9089392, 0.055677336, 0.035383478]",0
633,tt1055369,dod support notification letter signed phase 1,"[0.939286, 0.017777026, 0.042936992]",0,"[0.8917953, 0.022636572, 0.08556818]",0,"[0.7261208, 0.031919636, 0.24195954]",0,"[0.8348127, 0.022705825, 0.14248148]",0,"[0.9701664, 0.020706337, 0.009127283]",0,"[0.9142449, 0.048414614, 0.037340518]",0
634,tt0100817,"the army, as well as the national guard bureau, viewed the film and concluded that it had too little military involvement it did not tell an army story. support was denied with dod concurring.","[0.012401863, 0.977757, 0.009841146]",1,"[0.11060962, 0.8802555, 0.009134922]",1,"[0.09879279, 0.8592296, 0.041977584]",1,"[0.043295324, 0.94776094, 0.008943749]",1,"[0.2834887, 0.69659084, 0.019920466]",1,"[0.02926403, 0.9635532, 0.007182781]",1
635,tt0464280,"approved what is essentially non production assistance: technical advice, stock footage, research, interviews, etc. this is an animated film for children that feature the usaf thunderbirds.","[0.8128042, 0.06117167, 0.12602414]",0,"[0.5651242, 0.35537606, 0.07949981]",0,"[0.711316, 0.1490873, 0.13959679]",0,"[0.30494392, 0.6427036, 0.052352495]",1,"[0.8872633, 0.06508979, 0.047646943]",0,"[0.6925864, 0.22628023, 0.08113338]",0
636,tt0082338,script was approved by the department as well as the navy after being reviewed and finding everything quite factual.,"[0.5020447, 0.03395783, 0.46399745]",0,"[0.578974, 0.079916984, 0.341109]",0,"[0.29182947, 0.069191515, 0.638979]",2,"[0.009149885, 0.0014394397, 0.9894107]",2,"[0.7333771, 0.069476075, 0.19714686]",0,"[0.15230145, 0.016642082, 0.83105654]",2
637,tt0114745,"production company requested use of military installations and some equipment limited, due to lack of wwii equipment. after significant script modifications to make depictions more historically accurate. this was a feature length television movie. starring lawrence fishburne, cuba gooding, jr. filmed for xx weeks at davis field, an air national guard installation at muskogee, oklahoma. a b, a p mustang, and other vintage, privately owned aircraft reenacted world war 11 training and combat.","[0.33570158, 0.62875473, 0.035543766]",1,"[0.618389, 0.34771907, 0.03389191]",0,"[0.6931397, 0.25148115, 0.055379216]",0,"[0.44966853, 0.52539384, 0.0249376]",1,"[0.9693272, 0.0059847706, 0.024688035]",0,"[0.77867585, 0.19028808, 0.031036107]",0
638,tt0041996,air force provided full cooperation including 12 b ii's which were restored to world war ii vintage. classic air force story as well as leadership story. film stilled used to illustrate tensions of leadership,"[0.0037403668, 0.0023630827, 0.99389654]",2,"[0.038033076, 0.02927836, 0.9326886]",2,"[0.0014413036, 0.0010590098, 0.9974997]",2,"[0.0045103407, 0.003560407, 0.9919293]",2,"[0.0100079, 0.004670455, 0.9853217]",2,"[0.003375295, 0.0024734442, 0.9941513]",2
639,tt0076845,"a post war vietnam film in which a retired air force officer, burt lancaster, seizes a sac missile silo and demands the president read a memo showing our venality in vietnam. in the end the venality is shown when the government orders the killing of the president who is being held as a hostage. far fetched and certainly sac would not want to show that it might be possible to infiltrate. one of its silos","[0.46751294, 0.5097441, 0.022742964]",1,"[0.47422114, 0.5067431, 0.019035794]",1,"[0.6697392, 0.22822084, 0.10204004]",0,"[0.5047711, 0.45564413, 0.039584793]",0,"[0.96061796, 0.030112319, 0.009269726]",0,"[0.6749916, 0.29390398, 0.031104455]",0
