Title,IMDB_ID,Subtitle,Status,Media Type,Year,Remarks
THE INNOCENT,tt0106185,,LIM,FILM,1996,"APPROVED USE OF EXTERIOR OF TEMPLEHOF AIRPORT IN BERLIN (AIR FORCE CONTROLLED} TO SERVE AS A PERIOD BACKGROUND FOR FILM, BASED ON USIA/AMERICAN EMBASSY BONN REQUEST 91 THE FACT THAT THE FACILITY WOULD SOON BE TURNED OVER TO THE GERMAN GOVT -- COURTESY ASSISTANCE. NOT RELEASED IN US UNTIL 1999"
THE JIMMY DOOLITTLE SAGA,,,LIM,TV,,"THE REQUEST FOR STOCK FOOTAGE WAS APPROVED BY THE AIR FORCE, ARMY, NAVY, AND THE DEPARTMENT OF DEFENSE."
THE LADY TAKES AN ACE,tt0087553,DSAT,DEN,FILM,,"MINOR MILITARY INVOLVEMENT, BUT NAVAL AVIATOR BACKGROUND -- NEGATIVE, STEREOIYPICAL AVIATOR BEHAVIOR u UN REALISTTC DEPICT'ION OF MISSIONS. NO RECORD OF FILM BEING MADE"
THE LAST DETAIL,tt0070290,,DEN,FILM,1973,"NAVY HAD PROBLEMS WITH FILM FROM BEGINNING. REFUSED TO MEET WITH PRODUCER SAYING HE WOULD BE WASTING TIME COMING TO WASHINGTON. STORY HAD TWO NAVY MP PETTY OFFICERS ASSIGNED AS SHORE PATROL TO ESCORT A ""FELON"" FROM NAVAL BASE, NORFOLK, TO PRISON IN NEW HAMPSHIRE FOR STEALING A FEW DOLLARS FROM CHURCH COLLECTION BOX. ALONG THE WAY, THE MPS SHOW THE PRISONER SOME FUN INCLUDING DRINKING AND SEX. FILMMAKERS DID ""STEAL"" A SHOT OF GATE AT NORFOLK BASE TO GIVE SOME AMBIANCE"
THE LAST SHIP,,PILOT EPISODE,APP,TV,2013,Approved filming aboard USS Halsey (DDG 97) in port (San Diego) and underway for approximately two weeks.
THE LIVING DAYLIGHTS,tt0093428,,DEN,FILM,1987,THE REQUEST FOR DOD ASSISTANCE AND APPROVAL WAS CANCELLED. THE PRODUCTION COMPANY INITIALLY REQUESTED THE USE OF A NAVY CARRIER.
THE LONG GRAY LINE,tt0048312,,APP,FILM,1955,FULL COOPERATION AT WEST POINT FOR STORY OF IRISH ATHLETIC TRAINER WHO ARRIVED AS AN IMMIGRANT AND STAYED HIS WHOLE LIFE AT THE MILITARY ACADEMY. HE KNEW ALL THE GREAT GENERALS WHO PASSED THROUGH THE DOOR INCLUDING PRESIDENT EISENHOWER. ARMY GAVE FULL COOPERATION TO STORY OF ATHLETIC TRAINER AT WEST POINT. ALL EXTERIOR FILMING DONE THERE.
THE LOST VALENTINE,,,APP,TV,2011,THIS IS A HALLMARK HALL OF FAME FEATURE FILM
THE MISSISSIPPI ,,AIR FORCE BLUES,APP,TV,1983,PUTS AF IN OF ANY SERVICE IN BAD LIGHT. HAS NO REDEEMING ANGLE FOR DOD.
THE NEW HOLLYWOOD SQUARES,,,APP,TV,1988,EACH SERVICE APPROVED THE REQUEST TO HAVE SOMEONE REPRESENT THEIR BRANCH ON THE SHOW. THE SHOW WAS SUPPOSEDLY TO BE AIRED 21 MAY 88 AND ARMED FORCES WEEK 14-21 MAY. NO FURTHER INFORMATION PRESENT
THE NIGHT OF THE LIVING DEAD,tt0100258,,DEN,FILM,1990,"THE FILM [HAD] NO BENEFIT TO THE MILITARY, RECRUITING, RETENTION, OR OTHERWISE. NOR WAS IT ACCURATE OR FEASIBLE. SO THE ANG DENIED USE OF AIRCRAFT, VEHICLES, AND PERSONNEL."
THE PACKAGE,tt0098051,,DEN,FILM,,THE DEPARTMENT AND THE ARMY DENIED ASSISTANCE. THE DOD AND THE AIR FORCE PROVIDED ONLY COURTESY ASSISTANCE BEING A VISIT TO SEE AND SHOOT STILLS OF AN AIR FORCE TRANSPORT PLANE
THE Q STREET,,,DEN,FILM,,"DOD AND NAVY ASSISTANCE WAS DENIED BECAUSE THE FILM FEATURES A GOV. ORDERED & SANCTIONED ASSASSINATION OF A VERY IMPORTANT U.S. CITIZEN, WHILE HELD FORCIBLY AT THE BETHESDA NAVAL HOSPITAL. NO FILE. NO RECORD OF FILM BEING MADE"
THE RIGHT STUFF,tt0086197,,APP,FILM,1983,"AFTER SO MUCH CONTROVERSY, ALL THE SERVICES, AND THE NAACP ALSO APPROVED OF THE FILM. DURING THE COURSE OF APPROVAL, THERE WAS SOME CONTROVERSY ON RACISM. IN THE BEST INTEREST OF THE DEPARTMENT TO PROVIDE THE LIMITED MILITARY ASSISTANCE"
THE ROCK,tt0117500,,OTH,FILM,1996,"JERRY BRUCKHEIMER AND MICHAEL BAY PROBABLY KNEW THEY COULD NOT OBTAIN ASSISTANCE FOR A SCRIPT WHICH SHOWS A RETIRED MARINE GENERAL THREATENING TO DESTROY SAN FRANCISCO WITH A ROCKET LAUNCHED FROM ALCATRAZ. FULL OF HOLES. AS WITH TWILIGHT'S LAST GLEAMING, ABSURD TO THINK A GENERAL WOULD PUT HIMSELF IN A POSITION WITH NO WAY OUT. ABSURD, BUT SOMETIMES EXCITING."
THE ROCKETEER,tt0102803,,APP,FILM,1991,"COURTESY ASSISTANCE WAS PROVIDED AS A POSITIVE COMMUNITY RELATIONS INITIATIVE. SAFETY, LIABILITY PROTECTION, AND REIMBURSEMENT WERE ACKNOWLEDGED AS BEING RESPONSIBILITIES OF THE PRODUCTION."
THE SEARCH FOR BILLY,,,OTH,FILM,,THE PRODUCTION APPARENTLY WITHDREW REQUEST FOR ASSISTANCE AFTER NO BASIS WAS FOUND TO PROVIDE ASSISTANCE. BOTH THE AIR FORCE AND THE DOD FELT IT WAS JUNK. NO RECORD OF FILM BEING MADE.
THE SILENCE OF THE LAMBS,tt0102926,,APP,FILM,1991,"THE FILM WAS APPROVED BY THE NGB AS WELL AS THE DOD. IT WAS THOUGHT THAT THE DEPICTION OF A PRISONER TRANSFER IN A MILITARY HANGAR FOR SECURITY PURPOSES WAS REASONABLY ACCURATE AND POSITIVE. ANG ASSISTED. ALSO, REQUEST FOR FOOTAGE OF A C~13B WAS PROVIDED BY THE 146TH TACTICAL AIRLIFT WING."
THE SOUND OF MUSIC,tt0059742,,OTH,FILM,1965,NAVY PROVIDED AN PETTY OFFICER TO TEACH CHRISTOPHER PLUMMER HOW TO BLOW A BO'SUN'S PIPE FOR EARLY SCENE IN FILM
THE SPEED OF LIGHT,,,OTH,FILM,,"AFTER THE PRODUCTION, WROTE THE NAVY AND THEY WANTED A REWRITE. THERE WAS NO OTHER INFORMATION. NO FILE, NO RECORD OF FILM BEING MADE."
THE SULLIVANS,tt0037323,THE FIGHTING SULLIVANS,APP,FILM,1944,"FILM ABOUT FIVE SULLIVAN BROTHERS WHO DIED ABOARD THE USS JUNO AFTER THE BATTLE OF GUADALCANAL SEA WHEN A JAPANESE SUBMARINE HIT THE CRIPPLED CRUISER WITH A TORPEDO. VERY LITTLE ACTION OF NAVY IMAGES, BUT CLOSING SCENE IN WHICH THE PARENTS CHRISTEN THE DESTROYER ""THE SULLIVANS"" (FIRST NAVY SHIP TO BE NAMED AFTER MORE THAN ONE PERSON), BRINGS TEARS TO EYES TODAY AND HELPED WAR BOND DRIVES. ALSO THE DEATHS BROUGHT ABOUT NEW MILITARY DIRECTIVE THAT BROTHERS COULD NOT SERVE TOGETHER-MENTIONED IN ""SAVING PRIVATE RYAN."""
THE TUSKEGEE AIRMEN,tt0114745,NEVER PRODUCED,APP,FILM,,"THE FILM WAS APPROVED BY THE AIR FORCE, ARMY, AND THE DEPARTMENT OF DEFENSE IN NOVEMBER, 1984 AFTER MUCH SCRIPT NEGOTIATIONS. FINAL DRAFT, PROVED TO BE HISTORICALLY ACCURATE. PROJECT EXISTED FOR MANY, MANY YEARS AND THIS EFFORT WAS NOT SUCCESSFUL {THIS PRODUCER, THIS PROJECT}."
"THE ULTIMATE SOLUTION OF GRACE QUIGLEY, GRACE QUIGLEY",,,LIM,FILM,1985,THE NAVY AGREED TO GIVE ASSISTANCE BY LENDING SERVERAL DECORATIONS FOR THE FILM.
THE UNBELIEVER,tt0009737,,APP,FILM,1918,WORLD WAR I FILM ABOUT MARINE TRAINING AND FIGHTING IN EUROPE. MARINES PROVIDED FULL COOPERATION DURING SHOOTING AT QUANTICO. HELPED CREATE BATTLE SCENES AND PROVIDED MARINES AS EXTRAS. MARINE CORPS USED FILM FOR RECRUITING PURPOSES BY WRITING TO THE NEWSPAPERS OF HOME TOWNS OF MEN WHO HAD PARTICIPATED ON THE MOVIE AND THEN SET UP RECRUITING BOOTHS IN LOBBIES OF THE THEATERS SHOWING FILM. CONTAINS EARLY RITE OF PASSAGE FORMULA THAT SUBSEQUENT MARINE FILMS FOLLOWED
THE UNDERCOVER KID,tt0113345,HOW I SAVED THE PRESIDENT,LIM,FILM,1996,"REQUESTED USE OF ARMY PARKING LOT FOR BACKGROUND OF SHOT -- ARMY NEGOTIATED INCLUSION OF SPECIAL OPS URBAN WARFARE TRAINING SCENE, JUSTIFYING USE OF (ARMED FORCES RESERVE CENTER) PARKING LOT AND MILITARY VEHICLES."
THE VISITING,tt0427392,THE INVASION (REMAKE OF THE INVASION OF THE BODY SNATCHERS),APP,FILM,2007,"APPROVED FLYING ARMY UH-60 BLACK HAWK HELICOPTER (FROM FT BELVOIR) TO ENACT A RESCUE MILITARY RESCUE SCENE FOR END OF PICTURE. SCENE FILMED ON A ROOF-TOP IN DOWNTOWN BALTIMORE. A TROUBLED PICTURE, FIRED DIRECTOR, REDONE ENDING. THERE WAS ADDITIONAL FILMING WITH A STATIC BLACK HAWK IN LA FOR REVISED ENDING."
THEY WERE EXPENDABLE,tt0038160,,APP,FILM,1945,"ONE OF THE WORLD WAR II NAVY CLASSICS, ALBEIT RELEASED AFTER THE WAR. TRUE STORY OF PT BOATS IN THE PHILIPPINES AFTER PEARL HARBOR AND RESCUE OF GENERAL MACARTHUR FROM CORRIGIDOR JOHN FORD RECEIVED FULL COOPERATION, MEN AND BOATS, FOR FILMING IN FLORIDA KEYS. ROBERT MONTGOMERY PLAYED LIEUTENTANT JOHN B BUCKLEY, SQUADRON COMMANDER. JOHN WAYNE PLAYED HIS XO. ONLY THE NAMES WERE CHANGED."
"THIN RED LINE, THE",tt0120863,,DEN,FILM,1998,"EARLY ON, PRODUCER MISUNDERSTOOD ARMY'S COMMENTS AND THOUGHT HE HAD RECEIVED APPROVAL. DESPITE MANY ""POLITICAL"" CONTACTS, ARMY REFUSED TO ASSIST DUE TO LACK OF ANY KIND OF BALANCE IN THE SCRIPT. NO EQUIPMENT TO PROVIDE IN ANY CASE"
"THIN RED LINE, THE",tt0058648,,OTH,FILM,1964,GOOD VERSION OF JAMES JONES' BOOK ABOUT COMBAT ON GUADALCANAL. MADE IN SPAIN BECAUSE STUDIO HAD MONEY TIED UP IN SPANISH BANK WHICH IT COULD NOT TRANSFER
THIRTY SECONDS OVER TOKYO,tt0037366,,APP,FILM,1944,"STORY OF DOOLTITLE‘S RAID ON JAPAN FROM VIEW OF TED LAWSON, ONE OF THE PILOTS. ARMY AIR CORPS PROVIDED FULL COOPERATION IN FORM OF B-25 BOMBERS, LOCATION SHOOTING AT EGLIN AIR FORCE BASE WHERE ACTUAL TRAINING TOOK PLACE, AND LOAN OF THREE PLANES FOR SHOOTING ON MGM SOUNDSTAGE. REASONABLY ACCURATE EXCEPT FOR NOT IDENTIFYING CHINESE RESCURERS AS BEING COMMUNISTS"
THREE SECRETS,,,APP,TV,1999,APPROVED FILMING RESCUE REENACTMENT AT PT. MUGU
THREE WISHES,tt0114663,,APP,FILM,1995,"COMPANY REQUESTED USE OF FORT MACARTHUR (USAF) IN LA AREA TO DRESS AS ANDREWS AFB HOSPITAL AS BACKGROUND FOR SCENE IN WHICH SON OF MIA AIR FORCE OFFICER IS BEING TREATED. MILITARY DEPICTION ACCURATE AND POSITIVE, THOUGH FILM HAS LITTLE TO DO WITH MILITARY."
THUNDER BEACH,,(TELEFILM),DEN,TV,,"NEGATIVE, UNREALISTIC DEPICIION OF FICTIONAL NAVY FIGHTER SQUADRON COMPOSED OF WOMEN PILOTS AND MEN RADAR INTERCEPT OFFICERS. NEVER HEARD BACK FROM PRODUCER, NEVER HEARD IF TELEFILM WAS MADE WITHOUT US OR NOT"
THUNDER RUN,,,APP,TV,,NA
TIGER CRUISE,,SEPTEMBER TIGERS,APP,TV,2004,"APPROVED ASSISTANCE, CONSISTING PRIMARILY OF FILMING EXTERIOR AND INTERIOR SCENES ABOARD USS JOHN C. STENNIS (CVN 74) IN PORT, AS WELL AS VARIOUS SITES AT NAVAL AIR STATION, NORTH ISLAND, CA, FROM APPOXIMATELY JANUARY 3 - 31, 2004."
"TIME TO KILL, A",tt0117913,,APP,FILM,1996,APPROVED USE OF MISSISSIPPI NATIONAL GUARD FOR A FEW DAYS TO ENACT RIOT-PREVENTION EFFORTS IN SMALL SOUTHERN TOWN (FICTIONAL DRAMA)
"TIME TO TRIUMPH, A",,,APP,TV,1986,APPROVED US OF ARMY INSTALLATIONS AND EQUIPMENT ON THE GROUNDS OF NO INTERFERENCE TO THE US GOV. NO VIOLATIONS OF DOD SAFETY STANDARDS. TO THE BEST INTEREST OF THE DEPARTMENT. NO RECORD OF FILM BEING MADE
TO HEAL A NATION,,,APP,TV,1988,AIR FORCE APPROVED USE OF STOCK FOOTAGE AFTER THE DOD'S CONSIDERATION.
TO THE SHORES OF TRIPOLI,tt0035447,,APP,FILM,1942,"MARINE PREPAREDNESS FILM, SHOT AT RECRUIT DEPOT IN SAN DIEGO. PEARL HARBOR OCCURRED BEFORE FILM WAS RELEASED, SO TAG ADDED SHOWING MARINES BOARDING SHIPS FOR ACTION IN THE PACIFIC."
TO THOSE BEHIND THE WALL,,,APP,TV,,"REQUEST FOR PERSONNEL, EQUIPMENT, AND INSTALLATION WAS GRANTED UNDER THE PROVISIONS OF NONINTERFERENCE WITH THE MISSION AND TRAINING AND NO ADDITIONAL COST TO THE GOVERNMENT."
TOMORROW NEVER DIES,tt0120347,,APP,FILM,1997,"PRODUCTION COMPANY MADE A FEW TECHNICAL CHANGES AND WE APPROVED ASSISTING JAMES BOND IN MAKING A HALO JUMP FROM ONE OF ""OUR"" RAF BASES IN ENGLAND."
TOO YOUNG THE HERO,,,DEN,TV,1988,"THE NAVY AND THE DOD DISAPPROVED FILM, FINDING IT TO BE HISTORICALLY INACCURATE IN PORTRAYING SPECIFIC CHARACTERS AND EVENTS."
TOP GUN,tt0092099,,APP,FILM,1986,"DOD AND THE NAVY APPROVED ASSISTANCE ON THE FILM SINCE IT CLEARLY PORTRAYED THE NAVY IN A VERY POSITIVE LIGHT. FIRST CONTACT WAS MEETING BETWEEN PRODUCERS AND NAVY PUBLIC AFFAIRS FIRST WEEK IN JUNE, 1933. FIRST SCRIPT DELIVERED TO DOD 15-NOV-1983. FILM COMPLETED REHABILITATION OF THE MILITARY'S IMAGE, WHICH HAD BEEN SAVAGED BY THE VIETNAM WAR."
TORA! TORA! TORA!,tt0066473,,APP,FILM,1970,"NAVY GAVE FULL COOPERATION TD RECREATION OF PEARL HARDOR, EVEN THOUGH IT SHOWED WORST NAVY DEFEAT OF ALL TIME. ACCORDING TO DIRECTOR, NAVY HELPED BECAUSE IT SHOWED VALUE OF AIRCRAFT CARRIERS, AND WARNED NATION TO REMAIN ALERT TO FUTURE SNEAK ATTACKS. ONLY REAL PROBLEM RESULTED FROM CONGRESSIONAL CONCERN OVER USE OF CARRIER, AS REPORTED ON ""00 MINUTES,"" WHICH CLAIMED STUDIO WAS GETTING FREE TRANSPORT OF PLANES TO HAWAII. NOT TRUE."
TORPEDO ALLEY,tt0046450,,APP,FILM,1952,"SUBMARINE STORY WHICH BEGINS AT END OF WORLD WAR II AND FOCUSES ON KOREAN WAR IN WHICH SUBMARINES ACTUALLY HAD NO ROLE. ONLY ACTION ON LAND, BUT NAVY PROVIDED A SUBMARINE APPROVED ASSISTANCE"
TORPEDO RUN,tt0052303,,APP,FILM,1958,DULL WORLD WAR II SUBMARINE STORY WHICH RECEIVED THE USUAL SUBMARINE FROM THE NAVY. BASED LOOSELY ON TRUE STORY IN WHICH A SUB CAPTAIN SINKS A JAPANESE FREIGHTER (WHILE TRYING TO HIT AN AIRCRAFT CARRIER] ON WHICH HIS FAMILY WAS SAILING TO POW CAMP
TOUCHED BY AN ANGEL,,GODSPEED,APP,TV,1999,"APPROVED FILMING FOR ONE DAY AT HILL AFB, UTAH, TO INCLUDE STATIC AIRCRAFT AND B-ROLL OF ROUTINE FLIGHT OPS"
TOUR OF DUTY,,SOLIDERS,APP,TV,1986,THE FILM WAS APPROVED BY THE ARMY AND THE DEPARTMFNT OF DEFENSE.
TOUR OF DUTY,,SHARKEY'S PARADISE,DEN,TV,1986,"DOD FELT IT WAS ""CRUME - BUM NOTHING STORY, FOR US HAS NO MEANING."" DENIED BY THE ARMY ANDDOD."
TOUR OF DUTY,,PARADISE LOST,APP,TV,1986,"THE ARMY AND THE DEPARTMENT APPROVED THIS EPISODE, PROVIDING THEY MAKE SOME CHANGES. AFTER THE CHANGES WERE MADE, THE SCRIPT WAS HISTORICALLY ACCURATE."
TOUR OF DUTY,,THE HILL,LIM,TV,1986,"AIR FORCE PROVIDED USE OF F-4 TOCK FOOTAGE. EPISODE WAS APPROVED BY ARMY, AIR FORCE, AND THE DOD."
TOWERING INFERNO,tt0072308,,APP,FILM,1974,"NAVY PROVIDED A COUPLE OF HELICOPTERS FOR SEVERAL DAYS OF SHOOTING. SERVICE CONSIDERED FILM SHOWED ITS AIRCRAFT DOING WHAT THEY WOULD DO IN A DISASTER AS PORTRAYED IN FILM. HOWEVER, ONE HELICOPTER IS SHOWN CRASHING ON BUILDING, NOT A VERY GOOD IMAGE."
TOY SOLDIERS,tt0103112,,APP,FILM,1991,"ARMY AND ARMY NATIONAL GUARD GAVE ASSISTANCE TO THE PRODUCTION AFTER WORKING OUT DETAILS OF FBI/MILITARY COMMAND AND CONTROL AND ISSUES PERTAINING TD USE OF US MILITARY FORCES IN THE US. PRODUCTION COMPANY ALSO INCREASED THE MILITARY THREAT POSED BY THE TERRORISTS, TO JUSTIFY FBI REQUESTING US MILITARY AUGMENTATION. POSITIVE, REASONABLY ACCURATE DEPICTION."
TRANSFER OF COURAGE,,,APP,FILM,,AND ALSO PROVIDED TENTAGE AND SANDBAGS THAT WERE NOT COMM ERCIAI..|.Y AVAILABLE. FILM FOUND DOD AND MARINE CORPS AGREED TO USE OF WAKE ISLAND. WAS REAHSONABLY ACCURATE IN ITS PORTRAYAL OF EVENTS. DONT KNOW IF FILM EVER PRODUCED (MONEY PROBLEMS).
TRANSFORMERS,tt0418279,,APP,FILM,2007,"APPROVED FILMING WITH ARMY & AIR FORCE AIRCRAFT (FLYING AND STATIC), VEHICLES, AND PERSONNEL AT EDWARDS, HOLLOMAN, AND KIRTLAND AIR FORCE BASE, WHITE SANDS MISSILE RANGE, AND VARIOUS CIVILIAN LOCATIONS. MILITARY EXTRAS SERVED AS BACKGROUND AT THESE INSTALLATIONS AND ALSO ON SETS IN THE LOS ANGELES AREA, PRINCIPALLY A PENTAGON COMMAND CENTER SET. ALSO FILMED AN ARMY BLACK HAWK HELICOPTER APPROACHING AND LANDING AT THE PENTAGON HELTPAD (AERIAL AND GROUND PHOTOGRAPHY)."
TRANSFORMERS  ,,,APP,FILM,,NULL
TRANSFORMERS 2,,,APP,FILM,,NULL
TRANSFORMERS 3,,,APP,FILM,,NULL
TRANSFORMERS DARK OF THE MOON,tt1399103,TRANSFORMERS 3,APP,FILM,2011,"APPROVED FILMING FOR SEVERAL DAYS IN JUNE 2010, WITH STATIC ARMY AND MARINE COPS ROTARY WING AIRCRAFT AND VEHICLES IN AND AROUND A BOEING CORPORATION HANGAR AT LONG BEACH, CA. SUBSEQUENTLY APPROVED FILMING WITH ARMY AND ARMY NATIONAL GUARD EXTRAS AND VEHICLE OPERATORS IN A DUTY STATUS IN AND AROUND THE CHICAGO, IL, VICINTY."
TRANSFORMERS: REVENGE OF THE FALLEN,tt1055369,TRANSFORMERS II,APP,FILM,2009,DOD SUPPORT NOTIFICATION LETTER SIGNED - PHASE 1
"TREASURE OF VICTORIA PEAK, THE",,,DEN,FILM,,"THE FILM WAS FOUND TO BE NEGATIVE AND POSSIBLY MISLEADING. THE REQUEST FOR PERSONNEL, EQUIPMENT, AND ON SITE LOCATION WAS DENIED."
TRIBECA STORIES,,HONOR,APP,TV,1992,"APPROVED NAVY SHIP AND MARINE HONOR GUARD FOR REENACTMENT OF BURIAL AT SEA -— ESSENTIALLY A NON-MILITARY EPISODE, BUT POSITIVE PORTRAYAL OF MARINES TAKING CARE OF THEIR OWN. MORE OR LESS COURTESY ASSISTANCE. SO FAR, THOUGH...NO SHIPi"
TRIP WIRE,tt0100817,,DEN,FILM,1989,"THE ARMY, AS WELL AS THE NATIONAL GUARD BUREAU, VIEWED THE FILM AND CONCLUDED THAT IT HAD TOO LITTLE MILITARY INVOLVEMENT IT DID NOT TELL AN ARMY STORY. SUPPORT WAS DENIED WITH DOD CONCURRING. NO RECORD OF FILM BEING MADE"
TROJAN HORSE,,,DEN,FILM,,THE FILM WAS DENIED BECAUSE IT DEPICTED THE PEACETIME ACTS OF WAR. IT ALSO PORTRAYED THE MURDER BY U.S. MILITARY PERSONNEL OF A SIZEABLE NUMBER OF CZECH OFFICIALS AND MILITARY PERSONNEL. NO RECORD OF FILM BEING MADE
"TRUEST SPORT, THE",,,APP,FILM,,APPROVED BY ALL SERVICES. ALL EQUIPMENT AND ASSISTANCE WAS APPROVED. VERY POSITIVE PICTURE ABOUT THE VIETNAM WAR. NO RECORD OF FILM BEING MADE
TUGGER,tt0464280,,APP,FILM,2005,"APPROVED WHAT IS ESSENTIALLY NON-PRODUCTION ASSISTANCE: TECHNICAL ADVICE, STOCK FOOTAGE, RESEARCH, INTERVIEWS, ETC. THIS IS AN ANIMATED FILM FOR CHILDREN THAT FEATURE THE USAF THUNDERBIRDS."
TURKEY SHOOT,tt0082338,,APP,FILM,1982,SCRIPT WAS APPROVED BY THE DEPARTMENT AS WELL AS THE NAVY AFTER BEING REVIEWED AND FINDING EVERYTHING QUITE FACTUAL. NO RECORD OF FILM EVER BEING MADE
"TUSKEGEE AIRMEN, THE",,,APP,TV,1995,"PRODUCTION COMPANY REQUESTED USE OF MILITARY INSTALLATIONS AND SOME EQUIPMENT (LIMITED, DUE TO LACK OF WWII EQUIPMENT). AFTER SIGNIFICANT SCRIPT MODIFICATIONS TO MAKE DEPICTIONS MORE HISTORICALLY ACCURATE."
TWELVE O'CLOCK HIGH,tt0041996,,APP,FILM,1949,AIR FORCE PROVIDED FULL COOPERATION INCLUDING 12 B-II’S WHICH WERE RESTORED TO WORLD WAR II VINTAGE. CLASSIC AIR FORCE STORY AS WELL AS LEADERSHIP STORY. FILM STILLED USED TO ILLUSTRATE TENSIONS OF LEADERSHIP
TWILIGHT'S LAST GLEAMING,tt0076845,,OTH,FILM,1977,"A POST-WAR VIETNAM FILM IN WHICH A RETIRED AIR FORCE OFFICER, BURT LANCASTER, SEIZES A SAC MISSILE SILO AND DEMANDS THE PRESIDENT READ A MEMO SHOWING OUR VENALITY IN VIETNAM. IN THE END THE VENALITY IS SHOWN WHEN THE GOVERNMENT ORDERS THE KILLING OF THE PRESIDENT WHO IS BEING HELD AS A HOSTAGE. FAR—FETCHED AND CERTAINLY SAC WOULD NOT WANT TO SHOW THAT IT MIGHT BE POSSIBLE TO INFILTRATF. ONE OF ITS SILOS"
TWISTER,tt0096321,,APP,FILM,,THE NGB BUREAU AND THE DEPARTMENT APPROVED THE USE OF STOCK FOOTAGE FOR THE FILM. FILM BARELY RELEASEO-NOT THE HIGHLY SUCCESSFUL 1996 FILM ABOUT TORNADO CHASERS
TWISTER'S REVENGE,tt0133246,,APP,FILM,,DOD AND NATIONAL GUARD DECIDED TO SUPPORT THE FILM SO THAT IT MAY HELP THE LOCAL ECONOMY. IT ALSO MEANT TEMPORARY EMPLOYMENT FOR 3 OR 4 NATIONAL GUARD PERSONNEL. NO RECORD OF FILM BEING MADE.
U-571,tt0141926,,RSCH,FILM,2000,"SUBMARINE MOVIE TO END ALL SUBMARINE MOVIES. DIRECTOR WANTED TO SHOW LIFE ABOARD A WWII SUBMARINE AND HE DID. HOWEVER, THE STORY EXCEEDS THE LIMITS OF DRAMATIC LICENSE AND BEARS NO RESEMBLANCE TO HISTORICAL REALITY OR ACCURATE PORTRAYALS OF LIFE ABOARD A SUBMARINE."
UNAUTHORIZED BIO OF JANE FONDA,,,LIM,TV,1988,"THE DEPARTMENT AGREED AUTHORIZED THE PRODUCTION THE USE OF NO MORE THAN 13 MINUTES OF PREVIOUSLY RELEASED FOOTAGE DF BOOT CAMP, COMBAT; LANDINGS, AND THE RELEASE OF POW'S/ALL ON THE VIETNAM WAR."
UNDER SIEGE,tt0105690,AKA DREADNAUGHT,DEN,FILM,1992,"DECLINED ASSISTANCE, BUT COORDINATED FOR AERIAL REASON: AIR SAFETY CONSIDERATIONSPHOTOGRAPHY WHILE USS MISSOURI WAS PARTICIPATING IN WWII COMMEMORATIVE CEREMONY AT PEARL HARBOR"
UNITED 93,tt0475276,,APP,FILM,2006,"APPROVED A VERY MODEST AMOUNT OF ASSISTANCE, PRIMARILY IN THE FORM OF ACTUAL AIR FORCE AIR DEFENSE OFFICERS AND ENLISTED PERSONNEL (SEVERAL WHO HAD BEEN ON DUTY IN THE ROME, NY, AIR DEFENSE CENTER ON 9/11) ON THE SET FOR A WEEK OR SO IN LONDON WHERE THE NORTH AMERICAN AIR DEFENSE SECTOR HAD BEEN SKILLFULLY RECREATED. EARLIER PLANS TO REENACT AIR DEFENSE FIGHTERS SCRAMBLING HAD BEEN APPROVED BUT THE FILMMAKERS DECIDED THESE WEREN'T NECESSARY. THIS PICTURE IS UNIQUE IN HAVING NO ACTUAL SCRIPT, ONLY A TREATMENT, AS THE DIRECTOR WANTED TO CREATE A CINEMA-VERITE STYLE, WITH ""REAL PEOPLE"" AND ACTORS IMPROVISING ON THE SET. THIS LED TO SOME AWKWARDNESS THE FIRST DAY OF FILMING, BUT GRADUALLY THINGS WORKED OUT, AS THE ACTORS BASICALLY STARTED MEMORIZING THEIR LINES THAT WORKED TECHNICALLY AND DRAMATICALLY"
"UNKNOWN SOLDIER, THE",,,APP,TV,1985,DOCUMENTARY WAS FACTUAL AND WELL PUT TOGETHER. IT WAS APPROVED BY THE DEPARTMENT AND ALL REQUESTS WERE GRANTED. VERY POSITIVE FOR THOSE IN UNIFORM.
UNSOLVED MYSTERIES,,AMELIA EARHART,DEN,TV,1990,"THE FILM WAS OF NO BENEFIT TO THE AIR FORCE OR THE DEPARTMENT FURTHERMORE, THERE WASNT STAFF TO SEND TO HAWAII."
VEGEANCE OF A SOLIDER,,,DEN,FILM,,THE FILM WAS FOUND TO BE INACCURATE AND NONBENEFICIAL TO THE NAVY NOR THE DEPARTMENT. THE REQUEST FOR STOCK FOOTAGE AND OTHER ASSISTANCE WAS DENIED. FILE CONTAINS NO RELEVANT CORRESPONDENCE
VESTIGE OF HONOR,,,APP,TV,1990,"AIRED ON CBS IN 1990 TO 10 MILLION VIEWERS THE ARMY, AIR FORCE, AND NGB APPROVED THE FILM- THE FILM WAS FOUND TO BE HISTORICALLY ACCURATE AND POSITIVE. BENEFICIAL TO SERVICES."
VICTORS,tt0057652,,OTH,FILM,1964,"MAJOR ANTI-WAR FILM WHICH FOLLOWS A UNIT OF SOLDIERS ACROSS EUROPE TO END OF WAR. THERE ONE OF THE HEROES AND A RUSSIAN SOLDIER FIGHT AND KILL EACH OTHER, A PROPHECY OF WHAT HAPPENED. MADE IN EUROPE AND SO NO NEED FOR COOPERATION"
